group 03738, 1 videos, 132557 frames, use time 16.728815 seconds
group 03739, 1 videos, 2203 frames, use time 0.221561 seconds
group 03740, 1 videos, 11081 frames, use time 1.137762 seconds
group 03741, 1 videos, 79981 frames, use time 8.814876 seconds
group 03742, 1 videos, 191452 frames, use time 30.982047 seconds
group 03743, 1 videos, 15352 frames, use time 1.488207 seconds
group 03744, 1 videos, 293824 frames, use time 52.886018 seconds
group 03745, 1 videos, 95444 frames, use time 17.000676 seconds
group 03746, 1 videos, 52892 frames, use time 5.296144 seconds
group 03747, 1 videos, 15448 frames, use time 1.480278 seconds
group 03748, 1 videos, 3112 frames, use time 0.576164 seconds
group 03749, 1 videos, 22173 frames, use time 2.178214 seconds
group 03750, 1 videos, 12923 frames, use time 1.221691 seconds
group 03751, 1 videos, 25112 frames, use time 4.503402 seconds
group 03752, 1 videos, 20338 frames, use time 5.704683 seconds
group 03753, 1 videos, 15838 frames, use time 1.613066 seconds
group 03754, 1 videos, 30937 frames, use time 5.325945 seconds
group 03755, 1 videos, 77 frames, use time 0.033819 seconds
group 03756, 1 videos, 81051 frames, use time 14.190374 seconds
group 03757, 1 videos, 5684 frames, use time 0.781614 seconds
group 03758, 1 videos, 13377 frames, use time 2.287698 seconds
group 03759, 1 videos, 31527 frames, use time 3.195724 seconds
group 03760, 1 videos, 12795 frames, use time 1.310715 seconds
group 03761, 1 videos, 59 frames, use time 0.033867 seconds
group 03762, 1 videos, 76578 frames, use time 8.397783 seconds
group 03763, 1 videos, 108995 frames, use time 11.944213 seconds
group 03764, 1 videos, 24584 frames, use time 2.731627 seconds
group 03765, 1 videos, 140888 frames, use time 18.804544 seconds
group 03766, 1 videos, 5156 frames, use time 0.681709 seconds
group 03767, 1 videos, 117268 frames, use time 23.839451 seconds
group 03768, 1 videos, 97340 frames, use time 12.387049 seconds
group 03769, 1 videos, 91535 frames, use time 10.002336 seconds
group 03770, 1 videos, 34376 frames, use time 3.788891 seconds
group 03771, 1 videos, 82431 frames, use time 9.759036 seconds
group 03772, 1 videos, 155755 frames, use time 20.641254 seconds
group 03773, 1 videos, 57097 frames, use time 8.381228 seconds
group 03774, 1 videos, 5741 frames, use time 0.543816 seconds
group 03775, 1 videos, 31515 frames, use time 3.778354 seconds
group 03776, 1 videos, 45116 frames, use time 6.818202 seconds
group 03777, 1 videos, 157570 frames, use time 24.659794 seconds
group 03778, 1 videos, 105197 frames, use time 13.267771 seconds
group 03779, 1 videos, 71509 frames, use time 11.011126 seconds
group 03780, 1 videos, 118857 frames, use time 14.411992 seconds
group 03781, 1 videos, 22489 frames, use time 4.177122 seconds
group 03782, 1 videos, 15007 frames, use time 2.220181 seconds
group 03783, 1 videos, 64317 frames, use time 7.027452 seconds
group 03784, 1 videos, 35490 frames, use time 3.653596 seconds
group 03785, 1 videos, 5461 frames, use time 1.094984 seconds
group 03786, 1 videos, 1483 frames, use time 0.229700 seconds
group 03787, 1 videos, 2513 frames, use time 0.377406 seconds
group 03788, 1 videos, 12112 frames, use time 0.994806 seconds
group 03789, 1 videos, 73003 frames, use time 7.979587 seconds
group 03790, 1 videos, 8098 frames, use time 0.723268 seconds
group 03791, 1 videos, 91238 frames, use time 10.535851 seconds
group 03792, 1 videos, 6507 frames, use time 0.703055 seconds
group 03793, 1 videos, 4750 frames, use time 0.515618 seconds
group 03794, 1 videos, 4117 frames, use time 0.743647 seconds
group 03795, 1 videos, 8394 frames, use time 0.842139 seconds
group 03796, 1 videos, 1653 frames, use time 0.190684 seconds
group 03797, 1 videos, 108327 frames, use time 17.832570 seconds
group 03798, 1 videos, 5472 frames, use time 0.624234 seconds
group 03799, 1 videos, 78616 frames, use time 8.527486 seconds
group 03800, 1 videos, 73836 frames, use time 7.880251 seconds
group 03801, 1 videos, 995 frames, use time 0.163182 seconds
group 03802, 1 videos, 114314 frames, use time 13.833547 seconds
group 03803, 1 videos, 2575 frames, use time 0.965467 seconds
group 03804, 1 videos, 3841 frames, use time 0.665594 seconds
group 03805, 1 videos, 161 frames, use time 0.065010 seconds
group 03806, 0 videos, 0 frames, use time 0.050175 seconds
group 03807, 1 videos, 89516 frames, use time 10.747635 seconds
group 03808, 1 videos, 301 frames, use time 0.043088 seconds
group 03809, 1 videos, 86206 frames, use time 15.146371 seconds
group 03810, 1 videos, 14983 frames, use time 2.051202 seconds
group 03811, 1 videos, 73854 frames, use time 8.285506 seconds
group 03812, 1 videos, 154245 frames, use time 18.141833 seconds
group 03813, 1 videos, 30105 frames, use time 7.656498 seconds
group 03814, 1 videos, 38035 frames, use time 3.737296 seconds
group 03815, 1 videos, 1395 frames, use time 0.173377 seconds
group 03816, 1 videos, 37006 frames, use time 3.434894 seconds
group 03817, 1 videos, 22032 frames, use time 2.540552 seconds
group 03818, 1 videos, 15610 frames, use time 4.711158 seconds
group 03819, 1 videos, 125060 frames, use time 17.692383 seconds
group 03820, 1 videos, 94652 frames, use time 13.917343 seconds
group 03821, 1 videos, 213773 frames, use time 38.133426 seconds
group 03822, 1 videos, 16076 frames, use time 5.796480 seconds
group 03823, 1 videos, 7515 frames, use time 3.301504 seconds
group 03824, 1 videos, 76290 frames, use time 8.462282 seconds
group 03825, 1 videos, 29484 frames, use time 4.967732 seconds
group 03826, 1 videos, 17509 frames, use time 1.682858 seconds
group 03827, 1 videos, 120391 frames, use time 14.380303 seconds
group 03828, 1 videos, 62944 frames, use time 21.297345 seconds
group 03829, 0 videos, 0 frames, use time 0.118616 seconds
group 03830, 1 videos, 9226 frames, use time 1.728901 seconds
group 03831, 1 videos, 6157 frames, use time 0.623436 seconds
group 03832, 1 videos, 77856 frames, use time 8.476719 seconds
group 03833, 1 videos, 9239 frames, use time 1.712901 seconds
group 03834, 1 videos, 42799 frames, use time 5.642712 seconds
group 03835, 1 videos, 2326 frames, use time 0.423055 seconds
group 03836, 1 videos, 769 frames, use time 0.123070 seconds
group 03837, 1 videos, 198236 frames, use time 27.383185 seconds
group 03838, 1 videos, 56273 frames, use time 11.053595 seconds
group 03839, 1 videos, 8005 frames, use time 1.542582 seconds
group 03840, 1 videos, 58308 frames, use time 9.073240 seconds
group 03841, 1 videos, 161424 frames, use time 20.519285 seconds
group 03842, 1 videos, 4372 frames, use time 0.392221 seconds
group 03843, 1 videos, 10926 frames, use time 1.721089 seconds
group 03844, 1 videos, 31998 frames, use time 5.722232 seconds
group 03845, 1 videos, 45703 frames, use time 4.724126 seconds
group 03846, 1 videos, 186 frames, use time 0.051051 seconds
group 03847, 1 videos, 21188 frames, use time 2.048196 seconds
group 03848, 1 videos, 145560 frames, use time 18.707354 seconds
group 03849, 1 videos, 23530 frames, use time 4.342527 seconds
group 03850, 1 videos, 85658 frames, use time 9.115021 seconds
group 03851, 1 videos, 68071 frames, use time 13.104496 seconds
group 03852, 1 videos, 21019 frames, use time 3.982932 seconds
group 03853, 1 videos, 14053 frames, use time 2.658438 seconds
group 03854, 1 videos, 3483 frames, use time 0.550378 seconds
group 03855, 1 videos, 8765 frames, use time 1.617777 seconds
group 03856, 1 videos, 45714 frames, use time 4.580414 seconds
group 03857, 1 videos, 10993 frames, use time 1.938943 seconds
group 03858, 1 videos, 217709 frames, use time 41.484271 seconds
group 03859, 1 videos, 3006 frames, use time 0.343869 seconds
group 03860, 1 videos, 744 frames, use time 0.082543 seconds
group 03861, 1 videos, 130655 frames, use time 15.681019 seconds
group 03862, 1 videos, 157188 frames, use time 20.500328 seconds
group 03863, 1 videos, 4427 frames, use time 0.644733 seconds
group 03864, 1 videos, 53215 frames, use time 4.961173 seconds
group 03865, 1 videos, 32229 frames, use time 6.373960 seconds
group 03866, 1 videos, 38746 frames, use time 5.707420 seconds
group 03867, 0 videos, 0 frames, use time 0.046384 seconds
group 03868, 1 videos, 1023 frames, use time 0.123318 seconds
group 03869, 1 videos, 58728 frames, use time 10.163079 seconds
group 03870, 1 videos, 86700 frames, use time 9.438519 seconds
group 03871, 1 videos, 153 frames, use time 0.044275 seconds
group 03872, 1 videos, 428 frames, use time 0.046913 seconds
group 03873, 1 videos, 254 frames, use time 0.055336 seconds
group 03874, 1 videos, 199 frames, use time 0.035813 seconds
group 03875, 1 videos, 51167 frames, use time 7.862296 seconds
group 03876, 1 videos, 41684 frames, use time 6.468227 seconds
group 03877, 1 videos, 107990 frames, use time 14.011354 seconds
group 03878, 1 videos, 33819 frames, use time 2.881686 seconds
group 03879, 1 videos, 26972 frames, use time 4.991104 seconds
group 03880, 1 videos, 135209 frames, use time 15.341359 seconds
group 03881, 1 videos, 2911 frames, use time 0.323498 seconds
group 03882, 1 videos, 13214 frames, use time 1.488261 seconds
group 03883, 1 videos, 43866 frames, use time 4.835553 seconds
group 03884, 1 videos, 2700 frames, use time 0.493910 seconds
group 03885, 1 videos, 3949 frames, use time 0.586757 seconds
group 03886, 1 videos, 127768 frames, use time 16.207574 seconds
group 03887, 1 videos, 16844 frames, use time 3.094693 seconds
group 03888, 1 videos, 16380 frames, use time 1.685778 seconds
group 03889, 1 videos, 3211 frames, use time 0.720071 seconds
group 03890, 1 videos, 1649 frames, use time 0.342981 seconds
group 03891, 1 videos, 134881 frames, use time 17.343511 seconds
group 03892, 1 videos, 1810 frames, use time 0.207583 seconds
group 03893, 1 videos, 123381 frames, use time 15.901475 seconds
group 03894, 1 videos, 10651 frames, use time 2.277229 seconds
group 03895, 1 videos, 43917 frames, use time 11.036921 seconds
group 03896, 1 videos, 123305 frames, use time 14.984426 seconds
group 03897, 1 videos, 35178 frames, use time 3.424710 seconds
group 03898, 1 videos, 53782 frames, use time 5.348663 seconds
group 03899, 1 videos, 94803 frames, use time 11.123333 seconds
group 03900, 1 videos, 66917 frames, use time 7.321737 seconds
group 03901, 1 videos, 62706 frames, use time 12.224442 seconds
group 03902, 1 videos, 37984 frames, use time 3.910100 seconds
group 03903, 1 videos, 1582 frames, use time 0.266026 seconds
group 03904, 1 videos, 787 frames, use time 0.121959 seconds
group 03905, 1 videos, 3563 frames, use time 0.395492 seconds
group 03906, 1 videos, 6245 frames, use time 1.578249 seconds
group 03907, 1 videos, 71166 frames, use time 7.852636 seconds
group 03908, 1 videos, 2788 frames, use time 0.634155 seconds
group 03909, 1 videos, 46426 frames, use time 8.094077 seconds
group 03910, 1 videos, 3517 frames, use time 0.343987 seconds
group 03911, 1 videos, 156620 frames, use time 20.389407 seconds
group 03912, 1 videos, 3060 frames, use time 0.290047 seconds
group 03913, 1 videos, 195143 frames, use time 26.028309 seconds
group 03914, 1 videos, 113561 frames, use time 12.368060 seconds
group 03915, 1 videos, 13630 frames, use time 1.400338 seconds
group 03916, 1 videos, 65728 frames, use time 20.265813 seconds
group 03917, 1 videos, 9825 frames, use time 1.139275 seconds
group 03918, 1 videos, 14690 frames, use time 2.454795 seconds
group 03919, 1 videos, 231406 frames, use time 27.046905 seconds
group 03920, 1 videos, 13358 frames, use time 1.126501 seconds
group 03921, 1 videos, 29060 frames, use time 5.819123 seconds
group 03922, 1 videos, 5855 frames, use time 0.723977 seconds
group 03923, 1 videos, 28218 frames, use time 7.892018 seconds
group 03924, 1 videos, 513 frames, use time 0.124596 seconds
group 03925, 1 videos, 19049 frames, use time 3.296251 seconds
group 03926, 1 videos, 77196 frames, use time 9.008512 seconds
group 03927, 1 videos, 1276 frames, use time 0.214300 seconds
group 03928, 1 videos, 145405 frames, use time 17.576458 seconds
group 03929, 1 videos, 55648 frames, use time 10.472997 seconds
group 03930, 1 videos, 55183 frames, use time 6.010101 seconds
group 03931, 1 videos, 7735 frames, use time 1.483511 seconds
group 03932, 1 videos, 174801 frames, use time 23.962675 seconds
group 03933, 1 videos, 96517 frames, use time 15.032476 seconds
group 03934, 1 videos, 14441 frames, use time 1.193538 seconds
group 03935, 1 videos, 9201 frames, use time 0.860265 seconds
group 03936, 1 videos, 659 frames, use time 0.248792 seconds
group 03937, 1 videos, 38847 frames, use time 4.059920 seconds
group 03938, 1 videos, 807 frames, use time 0.090144 seconds
group 03939, 1 videos, 80372 frames, use time 8.919245 seconds
group 03940, 1 videos, 45114 frames, use time 16.084007 seconds
group 03941, 1 videos, 87172 frames, use time 9.734520 seconds
group 03942, 1 videos, 39746 frames, use time 4.091489 seconds
group 03943, 1 videos, 120520 frames, use time 13.978556 seconds
group 03944, 1 videos, 171 frames, use time 0.047782 seconds
group 03945, 1 videos, 44977 frames, use time 6.752507 seconds
group 03946, 1 videos, 24372 frames, use time 2.497071 seconds
group 03947, 1 videos, 63507 frames, use time 6.554664 seconds
group 03948, 1 videos, 2183 frames, use time 0.266440 seconds
group 03949, 1 videos, 279 frames, use time 0.041974 seconds
group 03950, 1 videos, 5652 frames, use time 0.636251 seconds
group 03951, 1 videos, 10983 frames, use time 1.093669 seconds
group 03952, 1 videos, 2284 frames, use time 0.216435 seconds
group 03953, 1 videos, 8257 frames, use time 0.803298 seconds
group 03954, 1 videos, 36191 frames, use time 3.463444 seconds
group 03955, 1 videos, 162608 frames, use time 18.572735 seconds
group 03956, 1 videos, 131111 frames, use time 15.195226 seconds
group 03957, 1 videos, 22967 frames, use time 2.344734 seconds
group 03958, 1 videos, 43554 frames, use time 6.838669 seconds
group 03959, 1 videos, 37503 frames, use time 6.544794 seconds
group 03960, 1 videos, 2030 frames, use time 0.152193 seconds
group 03961, 1 videos, 103969 frames, use time 11.505036 seconds
group 03962, 1 videos, 93964 frames, use time 14.438147 seconds
group 03963, 1 videos, 144777 frames, use time 18.822036 seconds
group 03964, 1 videos, 61204 frames, use time 6.386789 seconds
group 03965, 1 videos, 29293 frames, use time 3.035571 seconds
group 03966, 1 videos, 122791 frames, use time 15.417179 seconds
group 03967, 1 videos, 3942 frames, use time 0.733557 seconds
group 03968, 1 videos, 4524 frames, use time 0.832278 seconds
group 03969, 1 videos, 26207 frames, use time 4.284197 seconds
group 03970, 1 videos, 10155 frames, use time 2.295623 seconds
group 03971, 1 videos, 71570 frames, use time 7.263980 seconds
group 03972, 1 videos, 69424 frames, use time 13.770721 seconds
group 03973, 1 videos, 102838 frames, use time 18.834715 seconds
group 03974, 1 videos, 8655 frames, use time 2.061144 seconds
group 03975, 1 videos, 115959 frames, use time 13.629941 seconds
group 03976, 1 videos, 111172 frames, use time 21.560266 seconds
group 03977, 1 videos, 382 frames, use time 0.179234 seconds
group 03978, 1 videos, 69 frames, use time 0.088894 seconds
group 03979, 1 videos, 849 frames, use time 0.411966 seconds
group 03980, 1 videos, 730 frames, use time 0.206946 seconds
group 03981, 1 videos, 5972 frames, use time 1.383204 seconds
group 03982, 1 videos, 8211 frames, use time 1.246859 seconds
group 03983, 1 videos, 156744 frames, use time 13.521876 seconds
group 03984, 1 videos, 8683 frames, use time 1.303088 seconds
